31,7453
47,5863
55,5864
59,5865
61,5866
62,7454
63,7454
79,5867
87,5868
91,5869
93,5870
94,5871
95,7453
103,5872
107,5873
109,5874
110,5875
111,5875
115,5876
117,5877
118,5878
119,5878
121,5879
122,5880
123,5880
124,7455
125,7455
126,7455
127,7455
143,5881
151,5882
155,5883
157,5884
158,5885
159,7453
167,5886
171,5887
173,5888
174,5889
175,5889
179,5890
181,5891
182,5892
183,5892
185,5893
186,5894
187,5894
188,5895
189,5895
190,7454
191,7454
199,5896
203,5897
205,5898
206,5899
207,5899
211,5900
213,5901
214,5902
215,5902
217,5903
218,5904
219,5904
220,5905
221,5905
222,5905
223,7453
227,5906
229,5907
230,5908
231,5908
233,5909
234,5910
235,5910
236,5911
237,5911
238,5911
239,5911
241,5912
242,5913
243,5913
244,5914
245,5914
246,5914
247,5914
248,7456
249,7456
250,7456
251,7456
252,7456
253,7456
254,7456
255,5915
263,5916
267,5917
269,5918
270,5919
271,7453
279,5920
283,5921
285,5922
286,5923
287,5923
291,5924
293,5925
294,5926
295,5926
297,5927
298,5928
299,5928
300,5929
301,5929
302,7454
303,7454
311,5930
315,5931
317,5932
318,5933
319,5933
323,5934
325,5935
326,5936
327,5936
329,5937
330,5938
331,5938
332,5939
333,5939
334,5939
335,7453
339,5940
341,5941
342,5942
343,5942
345,5943
346,5944
347,5944
348,5945
349,5945
350,5945
351,5945
353,5946
354,5947
355,5947
356,5948
357,5948
358,5948
359,5948
360,5949
361,5949
362,5949
363,5949
364,7455
365,7455
366,7455
375,5950
379,5951
381,5952
382,5953
383,5953
387,5954
389,5955
390,5956
391,5956
393,5957
394,5958
395,5958
396,5959
397,5959
398,5959
399,7453
403,5960
405,5961
406,5962
407,5962
409,5963
410,5964
411,5964
412,5965
413,5965
414,5965
415,5965
417,5966
418,5967
419,5967
420,5968
421,5968
422,5968
423,5968
424,5969
425,5969
426,5969
427,5969
428,5969
429,5969
430,7454
435,5970
437,5971
438,5972
439,5972
441,5973
442,5974
443,5974
444,5975
445,5975
446,5975
447,5975
449,5976
450,5977
451,5977
452,5978
453,5978
454,5978
455,5978
456,5979
457,5979
458,5979
