4062,7372
4132,2411
4280,7373
4350,5345
4406,4307
4407,2617
4408,4318
4411,2618
4412,2619
4416,4329
4428,2620
4429,2621
4433,2622
4450,4340
4500,2623
4501,2624
4505,2625
4522,2626
4594,4351
4718,2627
4719,2628
4723,2629
4740,2630
4812,2631
4844,7146
4845,4368
4846,4379
4847,7158
4849,4369
4850,2817
4851,4380
4854,4390
4855,4391
4859,7170
4866,4370
4867,2818
4868,4381
4871,2819
4872,2820
4876,4392
4888,4401
4889,4402
4893,4403
4910,7182
4938,4371
4939,2821
4940,4382
4943,2822
4944,2823
4948,4393
4960,2824
4961,2825
4965,2826
4982,4404
5030,4362
5032,4412
5033,4413
5037,4414
5054,4415
5126,7194
5156,4372
5157,2827
5158,4383
5161,2828
5162,2829
5166,4394
5178,2830
5179,2831
5183,2832
5200,4405
5250,2833
5251,2834
5255,2835
5272,2836
5344,4416
5398,5406
5399,5407
5403,5408
5420,5409
5468,4423
5469,4424
5473,4425
5490,4426
5492,5410
5562,4427
5624,7303
5625,5016
5626,4143
5627,5082
5628,7315
5629,5017
5630,1312
5631,1532
5632,5083
5634,4154
5635,1752
5636,4165
5639,5148
5640,5149
5644,7327
5646,5018
5647,1313
5648,1533
5649,5084
5651,1314
5652,52
5653,1534
5656,1753
5657,1754
5661,5150
5668,4176
5669,1972
5670,4187
5673,1973
5674,1974
5678,4198
5690,5214
5691,5215
5695,5216
5710,5411
5712,7339
5718,5019
5719,1315
5720,1535
5721,5085
5723,1316
5724,53
5725,1536
5728,1755
5729,1756
5733,5151
5740,1317
5741,54
5742,1537
5745,55
5746,56
5750,1757
5762,1975
5763,1976
5767,1977
5780,7206
5784,5217
5812,4209
5813,2192
5814,4220
5817,2193
5818,2194
5822,4231
5834,2195
5835,2196
5836,4373
5837,2837
5838,4384
5839,2197
5841,2838
5842,2839
5846,4395
5856,4242
5858,2840
5859,2841
5863,2842
5880,4406
5906,5280
5907,5281
5911,5282
5928,5283
5930,2843
5931,2844
5935,2845
5936,5020
5937,1318
5938,1538
5939,5086
5941,1319
5942,57
5943,1539
5946,1758
5947,1759
5951,5152
5952,2846
5958,1320
5959,58
5960,1540
5963,59
5964,60
5968,1760
5980,1978
5981,1979
5985,1980
6000,7351
6002,5218
6024,4417
6030,1321
6031,61
6032,1541
6035,62
6036,63
6040,1761
6052,64
6053,65
6057,66
6074,1981
6124,2198
6125,2199
6129,2200
6146,2201
6148,2847
6149,2848
6153,2849
6170,2850
6218,5284
6242,2851
6248,4253
6249,2412
6250,4264
6253,2413
6254,2414
6258,4275
6270,2415
6271,2416
6275,2417
6292,4286
6342,2418
6343,2419
6347,2420
6364,2421
6390,7374
6436,4297
6460,4428
6560,5346
6561,5347
6565,5348
6582,5349
6616,5021
6617,1322
6618,1542
6619,5087
6621,1323
6622,67
6623,1543
6626,1762
6627,1763
6631,5153
6638,1324
6639,68
6640,1544
6643,69
6644,70
6648,1764
6654,5350
6660,1982
6661,1983
6665,1984
6682,5219
6710,1325
6711,71
6712,1545
6715,72
6716,73
6720,1765
6732,74
6733,75
6737,76
6754,1985
6804,2202
6805,2203
6809,2204
6826,2205
6828,4434
6829,4435
6833,4436
6850,4437
6872,7363
6898,5285
6922,4438
6928,1326
6929,77
6930,1546
6933,78
6934,79
6938,1766
6950,80
6951,81
6955,82
6972,1986
7022,83
7023,84
7027,85
7044,86
7116,2206
7140,4439
7240,2422
7241,2423
7245,2424
7262,2425
7266,7224
7267,5457
7268,7225
7271,5458
7272,5459
7276,7226
7288,5460
7289,5461
7293,5462
7310,7227
7334,2426
7360,5463
7361,5464
7365,5465
7382,5466
7454,7228
7552,5351
7578,5467
7579,5468
7583,5469
7600,5470
7608,4308
7609,2632
7610,4319
7613,2633
7614,2634
7618,4330
7630,2635
7631,2636
7635,2637
7652,4341
7672,5471
7702,2638
7703,2639
7707,2640
7724,2641
7796,4352
7820,7218
7890,7229
7920,2642
7921,2643
7925,2644
7942,2645
8014,2646
8046,5022
8047,1327
8048,1547
8049,5088
8051,1328
8052,87
8053,1548
8056,1767
8057,1768
8061,5154
8068,1329
8069,88
8070,1549
8073,89
8074,90
8078,1769
8090,1987
8091,1988
8095,1989
8112,5220
8140,1330
8141,91
8142,1550
8145,92
8146,93
8150,1770
8162,94
8163,95
8167,96
8184,1990
8232,4363
8234,2207
8235,2208
8239,2209
8256,2210
8258,5472
8259,5473
8263,5474
8280,5475
8328,5286
8352,5476
8358,1331
8359,97
8360,1551
8363,98
8364,99
8368,1771
8380,100
8381,101
8385,102
8402,1991
8452,103
8453,104
8457,105
8474,106
8546,2211
8570,5477
8600,5412
8601,5413
8605,5414
8622,5415
8670,2427
8671,2428
8675,2429
8692,2430
8694,5416
8764,2431
8912,5417
8982,5352
9038,1332
9039,107
9040,1552
9043,108
9044,109
9048,1772
9060,110
9061,111
9065,112
9082,1992
9132,113
9133,114
9137,115
9154,116
9226,2212
9250,7230
9350,117
9351,118
9355,119
9372,120
9444,5858
9592,7375
9662,2432
9688,7380
9689,7381
9693,7382
9710,7383
9782,7384
10000,7385
10030,2647
10031,2648
10035,2649
10052,2650
10124,2651
10342,2652
10468,4374
10469,2852
10470,4385
10473,2853
10474,2854
10478,4396
10490,2855
10491,2856
10495,2857
10512,4407
10562,2858
10563,2859
10567,2860
10584,2861
10656,4418
10680,7386
10780,2862
10781,2863
10785,2864
10802,2865
10874,2866
11022,5418
11092,4429
11248,7147
11249,4445
11250,4456
11251,7159
11253,4446
11254,3037
11255,4457
11258,4467
11259,4468
11263,7171
11270,4447
11271,3038
11272,4458
11275,3039
11276,3040
11280,4469
11292,4478
11293,4479
11297,4480
11314,7183
11342,4448
11343,3041
11344,4459
11347,3042
11348,3043
11352,4470
11364,3044
11365,3045
11369,3046
11386,4481
11436,4489
11437,4490
11441,4491
11458,4492
11460,2867
11461,2868
11465,2869
11482,2870
11530,7195
11554,2871
11560,4449
11561,3047
11562,4460
11565,3048
11566,3049
11570,4471
11582,3050
11583,3051
11587,3052
11604,4482
11654,3053
11655,3054
11659,3055
11676,3056
11748,4493
11772,2872
11872,4500
11873,4501
11877,4502
11894,4503
11966,4504
12184,7207
12240,4450
12241,3057
12242,4461
12245,3058
12246,3059
12250,4472
12262,3060
12263,3061
12267,3062
12284,4483
12334,3063
12335,3064
12339,3065
12356,3066
12428,4494
12452,4440
12522,7304
12523,5023
12524,4144
12525,5089
12526,7316
12527,5024
12528,1333
12529,1553
12530,5090
12532,4155
12533,1773
12534,4166
12537,5155
12538,5156
12542,7328
12544,5025
12545,1334
12546,1554
12547,5091
12549,1335
12550,121
12551,1555
12552,3067
12553,3068
12554,1774
12555,1775
12557,3069
12559,5157
12566,4177
12567,1993
12568,4188
12571,1994
12572,1995
12574,3070
12576,4199
12588,5221
12589,5222
12593,5223
12610,7340
12616,5026
12617,1336
12618,1556
12619,5092
12621,1337
12622,122
12623,1557
12626,1776
12627,1777
12631,5158
12638,1338
12639,123
12640,1558
12643,124
12644,125
12646,3071
12648,1778
12660,1996
12661,1997
12665,1998
12682,5224
12710,4210
12711,2213
12712,4221
12715,2214
12716,2215
12720,4232
12732,2216
12733,2217
12737,2218
12754,4243
12804,5287
12805,5288
12809,5289
12826,5290
12834,5027
12835,1339
12836,1559
12837,5093
12839,1340
12840,126
12841,1560
12844,1779
12845,1780
12849,5159
12856,1341
12857,127
12858,1561
12861,128
12862,129
12864,4505
12866,1781
12878,1999
12879,2000
12883,2001
12890,5478
12891,5479
12895,5480
12898,7352
12900,5225
12912,5481
12928,1342
12929,130
12930,1562
12933,131
12934,132
12938,1782
12950,133
12951,134
12955,135
12972,2002
12984,5482
13022,2219
13023,2220
13027,2221
13044,2222
13116,5291
13146,4254
13147,2433
13148,4265
13151,2434
13152,2435
13156,4276
13168,2436
13169,2437
13173,2438
13190,4287
13202,5483
13232,4511
13233,4512
13237,4513
13240,2439
13241,2440
13245,2441
13254,4514
13262,2442
13326,4515
13334,4298
13458,5353
13459,5354
13463,5355
13480,5356
13514,5028
13515,1343
13516,1563
13517,5094
13519,1344
13520,136
13521,1564
13524,1783
13525,1784
13529,5160
13536,1345
13537,137
13538,1565
13541,138
13542,139
13544,4516
13546,1785
13552,5357
13558,2003
13559,2004
13563,2005
13580,5226
13608,1346
13609,140
13610,1566
13613,141
13614,142
13618,1786
13630,143
13631,144
13635,145
13652,2006
13670,4451
13671,3072
13672,4462
13675,3073
13676,3074
13680,4473
13692,3075
13693,3076
13697,3077
13702,2223
13703,2224
13707,2225
13714,4484
13724,2226
13764,3078
13765,3079
13769,3080
13770,7364
13786,3081
13796,5292
13826,1347
13827,146
13828,1567
13831,147
13832,148
13836,1787
13848,149
13849,150
13853,151
13858,4495
13870,2007
13882,5484
13920,152
13921,153
13925,154
13942,155
13982,3082
13983,3083
13987,3084
14004,3085
14014,2227
14076,3086
14138,2443
14139,2444
14143,2445
14160,2446
14224,7219
14232,2447
14294,4506
14450,5358
14506,4309
14507,2653
14508,4320
14511,2654
14512,2655
14516,4331
14528,2656
14529,2657
14533,2658
14550,4342
14600,2659
14601,2660
14605,2661
14622,2662
14662,3087
14663,3088
14667,3089
14684,3090
14694,4353
14756,3091
14818,2663
14819,2664
14823,2665
14840,2666
14912,2667
14944,5029
14945,1348
14946,1568
14947,5095
14949,1349
14950,156
14951,1569
14954,1788
14955,1789
14959,5161
14966,1350
14967,157
14968,1570
14971,158
14972,159
14974,3092
14976,1790
14988,2008
14989,2009
14993,2010
15010,5227
15038,1351
15039,160
15040,1571
15043,161
15044,162
15048,1791
15060,163
15061,164
15065,165
15082,2011
15130,4364
15132,2228
15133,2229
15137,2230
15154,2231
15226,5293
15256,1352
15257,166
15258,1572
15261,167
15262,168
15266,1792
15278,169
15279,170
15283,171
15300,2012
15312,7387
15350,172
15351,173
15355,174
15372,175
15444,2232
15498,5419
15499,5420
15503,5421
15520,5422
15568,2448
15569,2449
15573,2450
15590,2451
15592,5423
15654,4517
15662,2452
15810,5424
15880,5359
15936,1353
15937,176
15938,1573
15941,177
15942,178
15946,1793
15958,179
15959,180
15963,181
15980,2013
16030,182
16031,183
16035,184
16052,185
16092,4522
16093,4523
16097,4524
16114,4525
16124,2233
16186,4526
16248,186
16249,187
16253,188
16270,189
16342,190
16404,4527
16490,7376
16560,2453
16872,7236
16873,5523
16874,7237
16877,5524
16878,5525
16882,7238
16894,5526
16895,5527
16899,5528
16916,7239
16928,2668
16929,2669
16933,2670
16950,2671
16966,5529
16967,5530
16971,5531
16988,5532
17022,2672
17060,7240
17084,4528
17184,5533
17185,5534
17189,5535
17206,5536
17240,2673
17278,5537
17366,4375
17367,2873
17368,4386
17371,2874
17372,2875
17376,4397
17388,2876
17389,2877
17393,2878
17410,4408
17460,2879
17461,2880
17465,2881
17482,2882
17496,7241
17554,4419
17678,2883
17679,2884
17683,2885
17700,2886
17772,2887
17864,5538
17865,5539
17869,5540
17886,5541
17920,5425
17958,5542
17990,4430
18146,5030
18147,1354
18148,1574
18149,5096
18151,1355
18152,191
18153,1575
18156,1794
18157,1795
18161,5162
18168,1356
18169,192
18170,1576
18173,193
18174,194
18176,5543
18178,1796
18190,2014
18191,2015
18195,2016
18212,5228
18240,1357
18241,195
18242,1577
18245,196
18246,197
18250,1797
18262,198
18263,199
18267,200
18284,2017
18334,2234
18335,2235
18339,2236
18356,2237
18358,2888
18359,2889
18363,2890
18380,2891
18428,5294
18452,2892
18458,1358
18459,201
18460,1578
18463,202
18464,203
18468,1798
18480,204
18481,205
18485,206
18502,2018
18514,7231
18552,207
18553,208
18557,209
18574,210
18646,2238
18670,2893
18770,2454
18771,2455
18775,2456
18792,2457
18856,7242
18864,2458
19082,5360
19138,1359
19139,211
19140,1579
19143,212
19144,213
19148,1799
19160,214
19161,215
19165,216
19182,2019
19232,217
19233,218
19237,219
19254,220
19294,5544
19295,5545
19299,5546
19316,5547
19326,2239
19350,4441
19388,5548
19450,221
19451,222
19455,223
19472,224
19544,225
19606,5549
19762,2459
19788,5485
19789,5486
19793,5487
19810,5488
19882,5489
19998,7305
19999,5031
20000,4145
20001,5097
20002,7317
20003,5032
20004,1361
20005,1581
20006,5098
20008,4156
20009,1801
20010,4167
20013,5163
20014,5164
20018,7329
20020,5033
20021,1362
20022,1582
20023,5099
20025,1363
20026,246
20027,1583
20030,1802
20031,1803
20035,5165
20042,4178
20043,2021
20044,4189
20047,2022
20048,2023
20052,4200
20064,5229
20065,5230
20069,5231
20086,7341
20092,5034
20093,1364
20094,1584
20095,5100
20097,1365
20098,247
20099,1585
20100,5490
20102,1804
20103,1805
20107,5166
20114,1366
20115,248
20116,1586
20119,249
20120,250
20124,1806
20130,2674
20131,2675
20135,2676
20136,2024
20137,2025
20141,2026
20152,2677
20158,5232
20186,4211
20187,2241
20188,4222
20191,2242
20192,2243
20196,4233
20208,2244
20209,2245
20213,2246
20224,2678
20230,4244
20280,5295
20281,5296
20285,5297
20286,5550
20302,5298
20310,5035
20311,1367
20312,1587
20313,5101
20315,1368
20316,251
20317,1588
20320,1807
20321,1808
20325,5167
20332,1369
20333,252
20334,1589
20337,253
20338,254
20342,1809
20354,2027
20355,2028
20359,2029
20374,7353
20376,5233
20404,1370
20405,255
20406,1590
20409,256
20410,257
20414,1810
20426,258
20427,259
20431,260
20442,2679
20448,2030
20498,2247
20499,2248
20503,2249
20520,2250
20568,1360
20569,226
20570,1580
20573,227
20574,228
20578,1800
20590,229
20591,230
20592,5299
20595,231
20612,2020
20622,4255
20623,2461
20624,4266
20627,2462
20628,2463
20632,4277
20644,2464
20645,2465
20649,2466
20662,232
20663,233
20666,4288
20667,234
20684,235
20716,2467
20717,2468
20721,2469
20738,2470
20756,2240
20780,5491
20810,4299
20880,236
20881,237
20885,238
20902,239
20934,5361
20935,5362
20939,5363
20956,5364
20974,240
20990,5036
20991,1371
20992,1591
20993,5102
20995,1372
20996,261
20997,1592
21000,1811
21001,1812
21005,5168
21012,1373
21013,262
21014,1593
21017,263
21018,264
21022,1813
21028,5365
21034,2031
21035,2032
21039,2033
21056,5234
21084,1374
21085,265
21086,1594
21089,266
21090,267
21094,1814
21106,268
21107,269
21111,270
21122,5426
21128,2034
21178,2251
21179,2252
21183,2253
21192,2460
21200,2254
21246,7365
21272,5300
21302,1375
21303,271
21304,1595
21307,272
21308,273
21312,1815
21324,274
21325,275
21329,276
21346,2035
21396,277
21397,278
21401,279
21418,280
21490,2255
21560,241
21561,242
21565,243
21582,244
21614,2471
21615,2472
21619,2473
21636,2474
21654,245
21708,2475
21716,7243
21872,5859
21926,5366
21982,4310
21983,2681
21984,4321
21987,2682
21988,2683
21992,4332
22004,2684
22005,2685
22009,2686
22026,4343
22076,2687
22077,2688
22081,2689
22098,2690
22170,4354
22210,7388
22294,2691
22295,2692
22299,2693
22316,2694
22388,2695
22420,5037
22421,1376
22422,1596
22423,5103
22425,1377
22426,281
22427,1597
22430,1816
22431,1817
22435,5169
22442,1378
22443,282
22444,1598
22447,283
22448,284
22452,1818
22464,2036
22465,2037
22469,2038
22486,5235
22496,7392
22497,7393
22501,7394
22514,1379
22515,285
22516,1599
22518,7395
22519,286
22520,287
22524,1819
22536,288
22537,289
22541,290
22552,2680
22558,2039
22590,7396
22606,4365
22608,2256
22609,2257
22613,2258
22630,2259
22702,5301
22732,1380
22733,291
22734,1600
22737,292
22738,293
22742,1820
22754,294
22755,295
22759,296
22776,2040
22808,7397
22826,297
22827,298
22831,299
22848,300
22920,2260
22974,5427
22975,5428
22979,5429
22990,2894
22991,2895
22995,2896
22996,5430
23012,2897
23044,2476
23045,2477
23049,2478
23066,2479
23068,5431
23084,2898
23138,2480
23286,5432
23302,2899
23356,5367
23412,1381
23413,301
23414,1601
23417,302
23418,303
23422,1821
23434,304
23435,305
23439,306
23456,2041
23488,7398
23506,307
23507,308
23511,309
23528,310
23600,2261
23724,311
23725,312
23729,313
23746,314
23770,4452
23771,3093
23772,4463
23775,3094
23776,3095
23780,4474
23792,3096
23793,3097
23797,3098
23814,4485
23818,315
23864,3099
23865,3100
23869,3101
23886,3102
23958,4496
23966,7377
23982,2900
24036,2481
24082,3103
24083,3104
24087,3105
24104,3106
24176,3107
24394,4507
24404,2696
24405,2697
24409,2698
24426,2699
24498,2700
24716,2701
24762,3108
24763,3109
24767,3110
24784,3111
24842,4376
24843,2901
24844,4387
24847,2902
24848,2903
24852,4398
24856,3112
24864,2904
24865,2905
24869,2906
24886,4409
24918,7399
24936,2907
24937,2908
24941,2909
24958,2910
25030,4420
25044,7148
25045,4533
25046,4544
25047,7160
25049,4534
25050,3257
25051,4545
25054,4555
25055,4556
25059,7172
25066,4535
25067,3258
25068,4546
25071,3259
25072,3260
25074,3113
25076,4557
25088,4566
25089,4567
25093,4568
25110,7184
25138,4536
25139,3261
25140,4547
25143,3262
25144,3263
25148,4558
25154,2911
25155,2912
25159,2913
25160,3264
25161,3265
25165,3266
25176,2914
25182,4569
25232,4577
25233,4578
25237,4579
25248,2915
25254,4580
25326,7196
25356,4537
25357,3267
25358,4548
25361,3268
25362,3269
25366,4559
25378,3270
25379,3271
25383,3272
25396,5433
25400,4570
25412,5492
25450,3273
25451,3274
25455,3275
25466,4431
25472,3276
25544,4581
25622,5038
25623,1382
25624,1602
25625,5104
25627,1383
25628,316
25629,1603
25632,1822
25633,1823
25637,5170
25644,1384
25645,317
25646,1604
25649,318
25650,319
25654,1824
25666,2042
25667,2043
25668,4588
25669,4589
25671,2044
25673,4590
25688,5236
25690,4591
25716,1385
25717,320
25718,1605
25721,321
25722,322
25726,1825
25738,323
25739,324
25743,325
25754,4518
25760,2045
25762,4592
25810,2262
25811,2263
25815,2264
25832,2265
25834,2916
25835,2917
25839,2918
25856,2919
25904,5302
25928,2920
25934,1386
25935,326
25936,1606
25939,327
25940,328
25944,1826
25956,329
25957,330
25961,331
25978,2046
25980,7208
26028,332
26029,333
26033,334
26036,4538
26037,3277
26038,4549
26041,3278
26042,3279
26046,4560
26050,335
26058,3280
26059,3281
26063,3282
26080,4571
26122,2266
26130,3283
26131,3284
26135,3285
26146,2921
26152,3286
26192,3114
26193,3115
26197,3116
26214,3117
26224,4582
26246,2482
26247,2483
26251,2484
26268,2485
26286,3118
26340,2486
26348,3287
26349,3288
26353,3289
26370,3290
26442,3291
26504,3119
26558,5368
26614,1387
26615,336
26616,1607
26619,337
26620,338
26624,1827
26636,339
26637,340
26641,341
26658,2047
26660,4593
26708,342
26709,343
26713,344
26730,345
26802,2267
26826,4442
26926,346
26927,347
26931,348
26948,349
27020,350
27028,4599
27029,4600
27033,4601
27050,4602
27122,4603
27184,3120
27238,2487
27264,5493
27265,5494
27269,5495
27286,5496
27340,4604
27358,5497
27466,4539
27467,3292
27468,4550
27471,3293
27472,3294
27476,4561
27488,3295
27489,3296
27493,3297
27510,4572
27560,3298
27561,3299
27565,3300
27576,5498
27582,3301
27606,2702
27607,2703
27611,2704
27628,2705
27654,4583
27700,2706
27778,3302
27779,3303
27783,3304
27800,3305
27872,3306
27918,2707
28020,7220
28044,1388
28045,351
28046,1608
28049,352
28050,353
28054,1828
28066,354
28067,355
28071,356
28088,2048
28090,4594
28138,357
28139,358
28143,359
28160,360
28232,2268
28256,5499
28356,361
28357,362
28361,363
28378,364
28450,365
28458,3307
28459,3308
28463,3309
28480,3310
28552,3311
28598,5434
28614,4529
28668,2488
28770,3312
29036,366
29037,367
29041,368
29058,369
29130,370
29348,371
29394,5551
29395,5552
29399,5553
29416,5554
29450,4605
29488,5555
29686,7389
29706,5556
29888,4610
29889,4611
29893,4612
29910,4613
29982,4614
30028,2708
30200,4615
30386,5557
30466,2922
30467,2923
30471,2924
30488,2925
30560,2926
30668,4540
30669,3313
30670,4551
30673,3314
30674,3315
30678,4562
30690,3316
30691,3317
30695,3318
30712,4573
30762,3319
30763,3320
30767,3321
30778,2927
30784,3322
30856,4584
30880,4616
30980,3323
30981,3324
30985,3325
31002,3326
31074,3327
31246,4453
31247,3121
31248,4464
31251,3122
31252,3123
31256,4475
31268,3124
31269,3125
31273,3126
31290,4486
31292,4595
31340,3127
31341,3128
31345,3129
31362,3130
31434,4497
31458,2928
31558,3131
31559,3132
31563,3133
31580,3134
31652,3135
31660,3328
31661,3329
31665,3330
31682,3331
31754,3332
31816,5558
31870,4508
31972,3333
32238,3136
32239,3137
32243,3138
32260,3139
32310,7232
32332,3140
32520,5039
32521,1389
32522,1609
32523,5105
32525,1390
32526,372
32527,1610
32530,1829
32531,1830
32535,5171
32542,1391
32543,373
32544,1611
32547,374
32548,375
32550,3141
32552,1831
32564,2049
32565,2050
32569,2051
32586,5237
32614,1392
32615,376
32616,1612
32619,377
32620,378
32624,1832
32636,379
32637,380
32641,381
32652,4606
32658,2052
32708,2269
32709,2270
32713,2271
32730,2272
32802,5303
32832,1393
32833,382
32834,1613
32837,383
32838,384
32842,1833
32854,385
32855,386
